id,slug,name,state,region,tagline,overview,why_visit,type,styles,budget,budget_label,duration_days,best_season,seasons,difficulty,crowd,cover,gallery,things_to_do,photo_spots,food,cafes,nearby,alternative_to,latitude,longitude
b885cb78-9fa3-4223-8831-7e54aff3a9db,rangdum,Rangdum,Ladakh,Northern India,"Where the Suru Valley meets Zanskar, Rangdum offers a starkly beautiful high-altitude landscape crowned by an ancient monastery, a haven for tranquility and raw Himalayan grandeur.","Nestled at an elevation of approximately 3,657 meters (11,998 ft) in the remote Suru Valley of Ladakh, Rangdum serves as a cultural and geographical gateway between the Suru and Zanskar regions. Historically, it has been a crucial stop for traders and pilgrims traversing this challenging terrain. The landscape is a breathtaking tableau of high-altitude desert, surrounded by jagged peaks, some glacier-capped, and crisscrossed by the mighty Suru River. The small settlement, predominantly inhabited by semi-nomadic herdsmen during warmer months, exudes a profound sense of isolation and peace, offering a glimpse into a traditional Ladakhi-Zanskari way of life largely untouched by modern influences. The local culture is deeply rooted in Tibetan Buddhism, evident in the prayer flags fluttering in the crisp mountain air and the serene demeanor of its inhabitants.","[""Rangdum Gompa: Explore the 18th-century Buddhist monastery dramatically perched atop a central hillock, offering panoramic views and a profound spiritual experience."",""Proximity to Pensi La: Visit the Pensi La pass, the gateway to Zanskar, which offers spectacular vistas of the Drang-Drung Glacier and surrounding mountain ranges."",""Pristine Suru River Valley: Experience the untamed, vast, and pristine landscapes of the upper Suru River, a significant tributary flowing through Ladakh."",""Traditional Semi-Nomadic Lifestyle: Witness the unique seasonal life of the local inhabitants, their temporary camps, and herds of yaks and sheep, especially during summer."",""High-altitude Flora and Fauna: Observe unique alpine plant life, as well as wildlife like Himalayan marmots, pikas, and various high-altitude birds of prey.""]",Mountain,"['Nature', 'Nature Walks', 'Photography', 'Local Sightseeing', 'Bird Watching']",8100,₹8k–₹12k,3,Summer – Spring,"['Summer', 'Spring']",Moderate,Quiet,https://upload.wikimedia.org/wikipedia/commons/4/49/Rangdum.jpg,"['https://upload.wikimedia.org/wikipedia/commons/4/49/Rangdum.jpg', 'https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1500382017468-9049fed747ef?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1507525428034-b723cf961d3e?auto=format&fit=crop&w=1800&q=80']","['Trek to Rangdum Gompa: Ascend to the 18th-century Rangdum Monastery for spiritual solace and unparalleled views of the surrounding valley.', 'Spot High-Altitude Wildlife: Keep an eye out for unique species like marmots, pikas, and various raptors such as Himalayan Griffons and Lammergeiers in the alpine meadows and rocky outcrops.', 'Experience Nomadic Hospitality: Engage with the local semi-nomadic communities, observe their traditional pastoral lifestyle, and perhaps share a cup of butter tea.', ""Photography of Drang-Drung Glacier from Pensi La: Drive to the Pensi La pass to capture the majestic expanse of one of Ladakh's largest glaciers, a truly awe-inspiring natural wonder.""]","['Rangdum Gompa at sunrise or sunset: Capture the iconic monastery perched on its hillock, bathed in the soft, dramatic light, contrasting with the rugged mountain backdrop.', 'Views from Pensi La Pass: Frame the magnificent Drang-Drung Glacier and the sprawling Zanskar range from the elevated vantage points of the pass.', 'Meandering Suru River: Find a vantage point overlooking the Suru River as it carves its path through the vast, barren landscape, especially where it widens into seasonal wetlands.']","['Siddu', 'Pahadi Madra', 'Local Thali']","['Rangdum Pahadi Rasoi Local Kitchen', 'Rangdum Hilltop Cafe & Bistro']",[],Manali,34.03619,76.372
b9d80294-fc8a-4007-b899-7cec4f8bf7e4,kawal-wildlife-sanctuary,Kawal Wildlife Sanctuary,Telangana,Southern India,"Immerse in the breathtaking natural beauty and rich biodiversity of Kawal Wildlife Sanctuary, Telangana's hidden gem.","Located in the Eastern Ghats of Telangana, India, the Kawal Wildlife Sanctuary is a treasure trove of flora and fauna. Spread across 893 square kilometers, this majestic sanctuary is home to over 400 species of plants, 150 species of birds, and 24 species of mammals, including the majestic tiger. With its rugged terrain, rolling hills, and pristine water bodies, Kawal Wildlife Sanctuary is a haven for nature lovers, photographers, and wildlife enthusiasts. The sanctuary offers a unique opportunity to experience the rich cultural heritage of the surrounding tribal communities and immerse in the tranquil ambiance of the dense forest. The sanctuary also features several waterfalls, including the beautiful Gummadi Guvvala waterfalls, which add to its natural charm.","[""Get up close with the majestic tiger, the symbol of India, in its natural habitat."",""Explore the rich biodiversity of the sanctuary, including its 400 species of plants and 150 species of birds."",""Take a guided nature walk to discover the hidden treasures of the sanctuary, including its unique rock formations and ancient tribal rock paintings."",""Visit the stunning Gummadi Guvvala waterfalls, a breathtaking sight amidst the lush green forest."",""Experience the traditional tribal culture of the surrounding communities at the Kawal Wildlife Sanctuary, a unique opportunity to connect with nature and its inhabitants.""]",Mountain,"['Wildlife', 'Nature Walks', 'Photography', 'Local Sightseeing', 'Bird Watching']",8100,₹8k–₹12k,3,Winter – Spring,"['Winter', 'Spring']",Easy,Quiet,https://upload.wikimedia.org/wikipedia/commons/4/48/Kawal_tiger_reserve.jpg,"['https://upload.wikimedia.org/wikipedia/commons/4/48/Kawal_tiger_reserve.jpg', 'https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1500382017468-9049fed747ef?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1507525428034-b723cf961d3e?auto=format&fit=crop&w=1800&q=80']",['Go on a thrilling Jeep safari to explore the depths of the sanctuary and experience the thrill of spotting wildlife.'],"['The picturesque Gummadi Guvvala waterfalls, a perfect spot for capturing stunning photography and enjoying the tranquil ambiance of the surrounding forest.']","['Traditional Thali', 'Filter Coffee', 'Local Seafood']","['Kawal Wildlife Sanctuary Malgudi Filter Coffee & Tiffin', 'Kawal Wildlife Sanctuary Sree Local Mess']",[],Lonavala,19.11889,78.99897
ba2ff670-f3fa-448c-a038-dd92ce40f6cb,lolegaon,Lolegaon,West Bengal,Eastern India,"Escape into the verdant hills of West Bengal's hidden gem, Lolegaon, where adventure and nature entwine.","Nestled in the rolling hills of the Himalayan foothills, Lolegaon is a tranquil trekking paradise in the northern districts of West Bengal. This quaint village is the gateway to the Singalila Range, offering breathtaking vistas, pristine waterfalls, and a diverse range of flora and fauna. With its lush green forests, meandering rivers, and rugged terrain, Lolegaon is an adventurer's dream come true.","[""Embark on a challenging trek to the Kalimpong Peak, which promises panoramic views of the Himalayas and the Indo-Bhutan border."",""Explore the serene waters of the Reshikhel River, which flows gently through the heart of Lolegaon, offering picnic spots and relaxation."",""Visit the stunning Singalila National Park, home to the endangered red panda and a haven for bird-watchers, with over 200 species of birds."",""Experience the local culture and traditions by visiting the quaint Lepcha villages, where you can learn about the ancient customs and way of life.""]",Trek,"['Nature', 'Adventure', 'Trekking', 'Camping', 'Rock Climbing', 'Bird Watching']",8100,₹8k–₹12k,3,Winter – Spring,"['Winter', 'Spring']",Easy,Quiet,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Longwood_%28Shimla%29.jpg/3840px-Longwood_%28Shimla%29.jpg,"['https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Longwood_%28Shimla%29.jpg/3840px-Longwood_%28Shimla%29.jpg', 'https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1500382017468-9049fed747ef?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1507525428034-b723cf961d3e?auto=format&fit=crop&w=1800&q=80']","['Rock climbing at the Singalila Range, offering a thrilling experience for adrenaline junkies.', 'Bird watching at the Singalila National Park, where you can spot exotic species like the golden langur and the Himalayan monal.', 'Camping under the stars, amidst the tranquil forests and meadows of Lolegaon.', 'Trekking to the beautiful Tiffin Top, a picturesque spot offering stunning views of the surrounding hills.']","['The stunning waterfall at Reshikhel, a picturesque spot perfect for capturing the beauty of nature.', 'The tranquil meadows of Lolegaon, offering breathtaking views of the surrounding hills and valleys.', ""The Singalila Range, a photographers' paradise with its rugged terrain, lush forests, and majestic vistas.""]","['Local Traditional Thali', 'Spicy Curry']","['Lolegaon Bengali Spice Junction', 'Lolegaon Maa Durga Local Hotel']",[],Darjeeling,27.02041,88.56502
bad9c2f9-6338-494c-ab70-5e2c9e46ab62,yousmarg,Yousmarg,Jammu and Kashmir,Northern India,"Discover Yousmarg, the 'Meadow of Jesus,' a serene alpine paradise nestled in Kashmir's Pir Panjal mountains, perfect for tranquil escapes and adventurous treks.","Yousmarg, often translated as the ""Meadow of Jesus,"" is a breathtaking high-altitude meadow in the Budgam district of Jammu and Kashmir. Situated at an elevation of approximately 2,377 meters, it is embraced by the majestic Pir Panjal mountain range, offering panoramic views of snow-capped peaks and verdant valleys. Historically, local legends associate the area with Jesus, believing he once visited and resided here, lending it its unique name. Geographically, Yousmarg is characterized by its expansive green pastures, dense pine and fir forests, and the sparkling Doodhganga river meandering through its landscape.
The local experience is one of profound tranquility and natural beauty, far removed from the bustling city life. While there isn't a prominent cultural village directly within the meadow, the surrounding region is inhabited by local Gujjar and Bakarwal communities, whose nomadic lifestyle and vibrant traditions contribute to the area's authentic charm. Visitors often encounter shepherds with their flocks, adding to the pastoral idyllic scene. Its pristine environment makes it a haven for nature lovers and adventurers seeking solace and exploration in the heart of Kashmir.","[""Nilnag Lake: A beautiful blue-water lake, reflecting the surrounding pine forests, perfect for a peaceful outing and accessible via a pleasant walk."",""Doodhganga River: Observe the unique milky appearance of the Doodhganga River, originating from the Doodhganga glacier, as it flows through the valley."",""Sang-e-Safed (White Rocks) Valley: Embark on a rewarding trek to this pristine valley, renowned for its distinct white rock formations and expansive, untouched meadows."",""Alpine Pastures of Yousmarg: Immerse yourself in the vast, undulating green meadows of Yousmarg itself, bordered by ancient pines and offering breathtaking vistas of the Pir Panjal Range.""]",Trek,"['Nature', 'Adventure', 'Trekking', 'Camping', 'Rock Climbing', 'Bird Watching']",8100,₹8k–₹12k,3,Summer – Spring,"['Summer', 'Spring']",Moderate,Quiet,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Yousmarg.jpg/3840px-Yousmarg.jpg,"['https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Yousmarg.jpg/3840px-Yousmarg.jpg', 'https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1500382017468-9049fed747ef?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1507525428034-b723cf961d3e?auto=format&fit=crop&w=1800&q=80']","['Trekking to Sang-e-Safed: Embark on a trek to the captivating Sang-e-Safed (White Rocks) valley for stunning landscapes.', 'Horse Riding to Nilnag Lake: Enjoy a scenic horse ride through the meadows to the serene Nilnag Lake.', 'Camping under the Stars: Experience overnight camping amidst the tranquil meadows of Yousmarg, enjoying the pristine night sky.', 'Bird Watching along Doodhganga: Explore the banks of the Doodhganga river for opportunities to spot various Himalayan bird species.']","['Nilnag Lake Shore: Capture the clear blue waters of Nilnag Lake reflecting the surrounding dense pine and fir trees.', 'Yousmarg Meadows with Pir Panjal Backdrop: Frame the expansive green meadows with the majestic snow-capped peaks of the Pir Panjal range in the background.', 'Doodhganga River Bend: Photograph the unique milky flow of the Doodhganga River as it carves its path through the lush valley.']","['Siddu', 'Pahadi Madra', 'Local Thali']","['Yousmarg Pahadi Rasoi Local Kitchen', 'Yousmarg Hilltop Cafe & Bistro']",[],Manali,33.83,75.3
bbf6053e-7c4a-4b47-93b6-6dd3d976a68e,ziro-valley,Ziro Valley,Arunachal Pradesh,Northeastern India,"Pine groves, paddy fields and the rhythm of the Apatani.","A gentle saucer of green hidden in the eastern Himalaya, Ziro is home to the Apatani tribe and some of the most musical landscapes in India — terraced rice fields rimmed with bamboo and pine.","[""UNESCO-tentative cultural landscape"",""Home to the legendary Ziro Music Festival"",""Walks through Apatani villages and paddy-cum-fish farms"",""Bird-watching in Talley Valley Wildlife Sanctuary""]",Valley,"['Nature', 'Culture', 'Photography', 'Peaceful Retreat']",14000,₹12k–₹16k,5,March – October,"['Spring', 'Summer', 'Monsoon', 'Autumn']",Easy,Untouched,https://res.cloudinary.com/dizqquqfs/image/upload/q_auto/f_auto/v1781867078/ziro1_gzwqun.jpg,"['https://res.cloudinary.com/dizqquqfs/image/upload/q_auto/f_auto/v1781867078/ziro1_gzwqun.jpg', 'https://res.cloudinary.com/dizqquqfs/image/upload/q_auto/f_auto/v1781867078/ziro4_jcgg8p.jpg', 'https://res.cloudinary.com/dizqquqfs/image/upload/q_auto/f_auto/v1781867078/ziro2_wylczd.jpg', 'https://res.cloudinary.com/dizqquqfs/image/upload/q_auto/f_auto/v1781867078/ziro3_zrorrg.jpg']","['Walk through Hong, the largest Apatani village', 'Visit Talley Valley for cloud-forest treks', 'Cycle through the paddy fields at golden hour', 'Attend the Ziro Music Festival in late September']","['Apatani paddy fields beneath the hills', ""Aerial view of Ziro's green valley"", 'Welcome to Ziro cultural viewpoint']","['Pike Pila (smoked pork with bamboo shoot)', 'Apong (rice beer)', 'Sticky rice in leaf', 'Local trout']","['Takkako Lounge Bar & Cafe', 'Eastern Fusion Kitchen', 'T-Square Restaurant']","['Talley Valley', 'Meghna Cave Temple', 'Dolo Mando viewpoint']",Shillong,27.56981,93.8277
bd1b19bd-8048-4619-8a1a-6a088d085f41,kemmangundi,Kemmangundi,Karnataka,Southern India,"Experience the serene beauty of Kemmangundi, a picturesque hill station in Karnataka, surrounded by lush green forests and rolling hills.","Kemmangundi, located in the Tarikere taluk of Chikmagalur district, is a breathtaking hill station in Karnataka. With a rich history dating back to the 16th century, Kemmangundi was a favorite summer retreat of Krishnaraja Wodeyar IV, the king of Mysore. The region is known for its stunning natural beauty, with the Western Ghats range surrounding it. The hills are covered with lush green forests, and the area is home to a variety of flora and fauna, making it a nature lover's paradise. Visitors can trek through the hills, go bird watching, take leisurely nature walks, and capture the stunning scenery through photography. The region has a pleasant climate throughout the year, making it an ideal destination for those seeking a peaceful getaway from the hustle and bustle of city life.","[""Hebbe Falls, a picturesque waterfall surrounded by lush green forests, offering a stunning view and a serene atmosphere"",""Shantha Falls, a beautiful waterfall that cascades down a rocky slope, creating a misty veil that surrounds the area"",""Kemmangundi Raj Bhavan, a historic summer palace that showcases the region's rich history and architectural heritage"",""Mullayanagiri, the highest peak in Karnataka, offering breathtaking views of the surrounding landscape and a thrilling trekking experience"",""Bababudan Hills, a scenic range that offers stunning views of the surrounding landscape and is home to a variety of flora and fauna""]",Mountain,"['Nature', 'Trekking', 'Bird Watching', 'Nature Walks', 'Photography']",8100,₹8k–₹12k,3,Winter – Spring,"['Winter', 'Spring']",Easy,Quiet,https://upload.wikimedia.org/wikipedia/commons/6/64/Kemmangundi_fog.JPG,"['https://upload.wikimedia.org/wikipedia/commons/6/64/Kemmangundi_fog.JPG', 'https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1500382017468-9049fed747ef?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1507525428034-b723cf961d3e?auto=format&fit=crop&w=1800&q=80']","['Trek to the nearby hills and explore the lush green forests, with trails ranging from easy to challenging', 'Go bird watching and spot a variety of species, including the Malabar whistling thrush and the Indian robin', ""Take a leisurely nature walk and enjoy the stunning scenery, with guided tours available for those who want to learn more about the region's flora and fauna"", 'Visit the nearby coffee plantations and learn about the coffee-making process, with many plantations offering tours and tastings']","['The viewpoint at the top of Mullayanagiri, offering breathtaking views of the surrounding landscape', 'The Hebbe Falls, with its picturesque surroundings and stunning waterfall', 'The sunset point at Kemmangundi, offering a stunning view of the setting sun amidst the rolling hills']","['Traditional Thali', 'Filter Coffee', 'Local Seafood']","['Kemmangundi Malgudi Filter Coffee & Tiffin', 'Kemmangundi Sree Local Mess']",[],Goa,13.51705,75.77137
bd2c3867-4666-4ddf-9b6b-203d8fc1ca0e,lolab-valley,Lolab Valley,Jammu and Kashmir,Northern India,"Experience the unspoiled beauty of Lolab Valley, a hidden gem in Jammu and Kashmir, nestled amidst lush green forests and majestic mountains.","Lolab Valley, situated in the Kupwara district of Jammu and Kashmir, is a picturesque destination known for its breathtaking landscapes, dense forests, and diverse wildlife. The valley is surrounded by the mighty Himalayas and is home to several rivers, including the Lolab River, which flows gently through the valley. With its rich cultural heritage and stunning natural beauty, Lolab Valley offers a unique and enriching experience for visitors, from nature walks and bird watching to photography and local sightseeing. The valley's serene atmosphere, coupled with its stunning scenery, makes it an ideal destination for those seeking a peaceful and rejuvenating getaway.","[""The historic village of Khurramabad, known for its ancient fort and mosque"",""The stunning Kalaroos Cave, a limestone cave with unique formations"",""The scenic Chandigam Lake, a popular spot for picnics and relaxation"",""The beautiful village of Kralpora, famous for its picturesque landscapes and traditional Kashmiri architecture""]",Valley,"['Nature', 'Nature Walks', 'Photography', 'Local Sightseeing', 'Bird Watching']",8100,₹8k–₹12k,3,Summer – Spring,"['Summer', 'Spring']",Moderate,Quiet,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Lolab_Valley-Kupwara.JPG/3840px-Lolab_Valley-Kupwara.JPG,"['https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Lolab_Valley-Kupwara.JPG/3840px-Lolab_Valley-Kupwara.JPG', 'https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1500382017468-9049fed747ef?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1507525428034-b723cf961d3e?auto=format&fit=crop&w=1800&q=80']","['Take a guided trek to the nearby mountains, offering breathtaking views of the valley', ""Go bird watching in the valley's lush forests, home to a diverse range of avian species"", 'Explore the local villages, experiencing the unique culture and traditions of the region', 'Enjoy a leisurely walk along the Lolab River, taking in the serene atmosphere and stunning scenery']","['The stunning views from the top of the Bungus Valley, overlooking the Lolab Valley', 'The picturesque village of Kralpora, with its traditional Kashmiri architecture and beautiful landscapes', 'The serene Chandigam Lake, surrounded by lush green forests and majestic mountains']","['Siddu', 'Pahadi Madra', 'Local Thali']","['Lolab Valley Pahadi Rasoi Local Kitchen', 'Lolab Valley Hilltop Cafe & Bistro']",[],Manali,34.50132,74.40525
bd842a8c-393e-4a39-9509-d8f662a0a6cc,roing,Roing,Arunachal Pradesh,Northeastern India,"Immerse in Arunachal's uncharted wilderness at Roing, Asia's Canoeing Capital.","Nestled in the heart of Arunachal Pradesh, Roing - a serene retreat for adventure-seekers and nature lovers alike - is the gateway to the mighty Dibang Valley. Its pristine waters, picturesque landscapes and vast expanse of untouched wilderness make it a true paradise for those who yearn for an adrenaline-fueled escapade. As the Asia's Canoeing Capital, Roing offers an unparalleled experience of paddling along the tranquil Dibang River, with its crystal-clear waters reflecting the beauty of the surrounding landscape. Rich in biodiversity, the area is home to a variety of flora and fauna, including the majestic red panda and the elusive snow leopard. For the intrepid, Roing offers an array of trekking trails that wind through lush forests and offer breathtaking views of the surrounding mountains.","[""Embark on a thrilling whitewater rafting experience down the Dibang River, which flows through rugged gorges and picturesque valleys."",""Discover the tranquil beauty of the Dibang Valley as you hike through lush forests and encounter an array of exotic wildlife."",""Visit the majestic Mai de Deen Village, a traditional Tana village nestled in the heart of the Dibang Valley."",""Get a glimpse of the endangered red panda, an elusive creature found in the pristine forests surrounding Roing."",""Immerse in the rich cultural heritage of the local Monpa community and experience their unique traditions and cuisine.""]",Trek,"['Nature', 'Adventure', 'Trekking', 'Camping', 'Rock Climbing', 'Bird Watching']",8100,₹8k–₹12k,3,Summer – Spring,"['Summer', 'Spring']",Moderate,Quiet,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Flag_of_Arunachal_Pradesh.svg/960px-Flag_of_Arunachal_Pradesh.svg.png,"['https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Flag_of_Arunachal_Pradesh.svg/960px-Flag_of_Arunachal_Pradesh.svg.png', 'https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1500382017468-9049fed747ef?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1507525428034-b723cf961d3e?auto=format&fit=crop&w=1800&q=80']","['Camp under the stars at the picturesque Dibang Valley campsite, surrounded by towering mountains and tranquil rivers.', 'Take a leisurely canoe ride down the serene Dibang River, paddling through crystal-clear waters and pristine forests.', 'Trek through the lush forests of the Dibang Valley, offering breathtaking views of the surrounding mountains and valleys.', 'Go birdwatching and spot exotic species such as the white-winged duck and the critically endangered greater slaty-headed parakeet.']","['The Dibang River confluence view, where the majestic Dibang River meets its tributaries, offering breathtaking views of the surrounding landscape.', 'The Roing Rock View, a vantage point overlooking the picturesque Dibang Valley, perfect for capturing stunning sunsets and sunrises.', 'The Tidding Eco Camp view, a scenic spot nestled in the heart of the Dibang Valley, offering breathtaking views of the surrounding mountains and forests.']","['Smoked Pork with Bamboo Shoot', 'Local Rice Cake', 'Assamese Thali']","['Roing Local Tribal Kitchen', 'Roing The Bamboo Shoot Restaurant']",[],Shillong,28.13685,95.84308
bf388dd1-a6ba-42d7-8acb-20d6b82a0921,courtallam,Courtallam,Tamil Nadu,Southern India,Courtallam - A haven where 10 waterfalls merge into the tranquil Palaruvi River.,"Situated in the Tirunelveli district of Tamil Nadu, Courtallam beckons nature enthusiasts with its 10 breathtaking waterfalls. This stunning mountain getaway offers a medley of thrilling waterfalls, lush green surroundings, and vibrant wildlife. Visitors can trek through the serene forests, take in the enchanting vistas, or simply relax at the base of these captivating waterfalls. The unique blend of Tamil Nadu's rich cultural heritage and Courtallam's majestic natural beauty creates an unforgettable experience.","[""Experience the enchanting beauty of Palaruvi Falls, one of the highest waterfalls in India, cascading 200 meters into a tranquil pool."",""Explore the breathtaking Courtallam Falls, a picturesque cascade surrounded by lush greenery and scenic walkways."",""Embark on a trek to the Seven Steps Falls, a series of cascading waterfalls surrounded by vibrant flowers and lush foliage."",""Marvel at the majestic Agasthyakona Falls, a breathtaking cascade nestled amidst the dense forest of the Western Ghats."",""Visit the Aaliyar Dam, a scenic reservoir perfect for a relaxing boat ride and serene surroundings.""]",Mountain,"['Nature', 'Nature Walks', 'Photography', 'Local Sightseeing', 'Bird Watching']",8100,₹8k–₹12k,3,Winter – Spring,"['Winter', 'Spring']",Easy,Quiet,https://upload.wikimedia.org/wikipedia/commons/f/f5/Courtallam.jpg,"['https://upload.wikimedia.org/wikipedia/commons/f/f5/Courtallam.jpg', 'https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1500382017468-9049fed747ef?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1507525428034-b723cf961d3e?auto=format&fit=crop&w=1800&q=80']","['Participate in the popular tribal dance performances at the local tribal community centre.', ""Indulge in a refreshing trek through the lush forests and scenic pathways surrounding Courtallam's waterfalls."", 'Take a rejuvenating dip in the tranquil waters of Palaruvi Falls, famous for its supposed health benefits.', 'Visit the ancient tribal temple, located at the top of the Courtallam hills, offering panoramic views of the surrounding landscape.']","['Capture the breathtaking majesty of Palaruvi Falls, framed by lush greenery and towering boulders.', 'Take a scenic shot of the Courtallam Falls, surrounded by vibrant wildflowers and picturesque walkways.', 'Panorama the vibrant sunset hues reflected in the rippling waters of the Aaliyar Dam.']","['Traditional Thali', 'Filter Coffee', 'Local Seafood']","['Courtallam Malgudi Filter Coffee & Tiffin', 'Courtallam Sree Local Mess']",[],Lonavala,8.93288,77.27146
c014edf8-9f1e-464a-9bd0-3bcadfd1d18e,bhongir-fort,Bhongir Fort,Telangana,Southern India,"Discover the ancient charm of Telangana's majestic Bhongir Fort, a testament to the region's rich cultural heritage.","Bhongir Fort, a village located in the heart of Telangana, India, is a historical fort and archaeological site that dates back to the 12th century. Built on a single rock monolith, the fort stands as a remarkable architectural wonder, showcasing the ingenuity and craftsmanship of ancient Indian civilizations. As you explore the winding streets and narrow alleys of this quaint village, you are transported to an era of grandeur and mysticism. The surrounding landscape, dotted with rolling hills and lush green forests, offers a serene backdrop for a leisurely nature walk or bird watching excursion.","[""Explore the Bhongir Fort's imposing walls, intricate carvings, and ornate temples"",""Witness the majestic views of the surrounding landscape from the fort's high vantage points"",""Visit the Kusuma Sagara Dam, a serene spot for a picnic or a relaxing boat ride"",""Spot exotic bird species in their natural habitat on a guided bird watching tour""]",Village,"['Culture', 'Nature Walks', 'Photography', 'Local Sightseeing', 'Bird Watching']",8100,₹8k–₹12k,3,Winter – Spring,"['Winter', 'Spring']",Easy,Quiet,https://upload.wikimedia.org/wikipedia/commons/1/1e/Bhongir_Fort_Royal_gate.jpg,"['https://upload.wikimedia.org/wikipedia/commons/1/1e/Bhongir_Fort_Royal_gate.jpg', 'https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1500382017468-9049fed747ef?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?auto=format&fit=crop&w=1800&q=80', 'https://images.unsplash.com/photo-1507525428034-b723cf961d3e?auto=format&fit=crop&w=1800&q=80']","['Embark on a leisurely hike through the surrounding hills and forests, offering breathtaking views of the fort and the surrounding landscape', 'Participate in a traditional Telangana cooking class, where you can learn to prepare local delicacies using ancient recipes', 'Visit a local market or a village art studio to explore traditional craftsmanship and handicrafts', 'Relax in a nearby village resort or homestay, offering a tranquil getaway amidst nature']","['The iconic Bhongir Fort at sunrise, when the morning mist casts a mystical aura over the imposing walls', ""The majestic dam, Kusuma Sagara, which reflects the fort's towering silhouette on its still waters"", 'A scenic viewpoint overlooking the rolling hills and lush forests, offering a picturesque panorama of the surrounding landscape']","['Traditional Thali', 'Filter Coffee', 'Local Seafood']","['Bhongir Fort Malgudi Filter Coffee & Tiffin', 'Bhongir Fort Sree Local Mess']",[],Lonavala,17.51489,78.8924
